,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CabinFirst,CabinSecond,CabinThird
3210,7043_01,0,True,1,3,False,0,0,0,0,0,6,4,1
3211,7046_01,1,False,0,1,False,0,0,0,0,0,7,0,1
3212,7046_02,1,False,0,2,False,0,0,0,0,0,7,0,1
3213,7046_03,1,False,2,2,False,0,0,0,0,0,7,0,1
3214,7054_01,1,False,2,3,False,0,0,0,0,0,2,0,1
3215,7054_02,1,True,0,1,False,0,0,0,0,0,2,0,1
3216,7055_01,2,True,2,3,False,0,0,0,0,0,5,4,1
3217,7063_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3218,7063_02,0,False,2,1,False,0,0,0,0,0,4,1,0
3219,7064_01,0,False,1,1,False,0,0,0,0,0,4,1,1
3220,7065_01,0,True,2,1,False,0,0,0,0,0,4,1,1
3221,7066_01,0,False,2,2,False,0,0,0,0,0,5,4,1
3222,7066_02,0,True,2,3,False,0,0,0,0,0,6,4,1
3223,7067_01,0,False,2,0,False,0,0,0,0,0,6,4,1
3224,7067_02,0,True,2,0,False,0,0,0,0,0,6,4,1
3225,7067_03,0,False,2,1,False,0,0,0,0,0,5,4,1
3226,7070_01,1,False,0,3,False,0,0,0,0,0,0,0,0
3227,7075_01,2,False,2,1,False,0,0,0,0,0,4,1,0
3228,7076_01,0,True,2,1,False,0,0,0,0,0,6,4,0
3229,7081_01,1,False,2,1,False,0,1,0,0,0,1,0,0
3230,7081_02,1,True,0,1,False,0,0,0,0,0,1,0,0
3231,7100_01,1,False,0,1,False,0,0,0,0,0,0,0,0
3232,7100_02,1,False,0,2,True,0,0,0,0,0,0,0,0
3233,7101_01,1,False,0,2,False,0,0,0,0,0,1,0,0
3234,7101_02,1,False,0,1,False,0,0,0,0,0,1,0,0
3235,7102_01,1,True,2,0,False,0,0,0,0,0,4,1,0
3236,7103_01,2,False,2,1,False,0,0,0,0,0,4,1,0
3237,7103_02,2,True,0,0,False,0,0,0,0,0,5,5,0
3238,7107_01,0,True,1,0,False,0,0,0,0,0,6,4,0
3239,7108_01,1,False,2,1,False,0,0,0,0,0,2,0,1
3240,7112_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3241,7115_01,2,True,2,2,False,0,0,0,0,0,5,5,0
3242,7122_01,0,False,2,2,False,0,0,0,0,0,5,5,1
3244,7124_01,1,True,2,0,False,0,0,0,0,0,2,0,0
3245,7124_02,1,True,0,1,False,0,0,0,0,0,2,0,0
3246,7124_03,1,False,2,2,False,0,0,0,0,0,2,0,0
3248,7129_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3249,7130_01,0,True,0,1,False,0,0,0,0,0,6,4,0
3250,7130_02,0,True,1,0,False,0,0,0,0,0,6,4,0
3251,7130_03,0,False,2,0,False,0,0,0,0,0,5,5,0
3252,7130_04,0,False,1,1,False,0,0,0,0,0,4,1,0
3253,7130_05,0,False,0,0,False,0,0,0,0,0,6,4,0
3254,7130_06,0,False,0,0,False,0,0,0,0,0,6,4,0
3255,7130_07,0,False,2,1,False,0,0,0,0,0,6,4,0
3256,7131_01,0,False,2,2,False,0,0,0,0,0,5,5,0
3257,7135_01,0,True,2,2,False,0,0,0,0,0,6,4,1
3258,7135_02,0,False,0,1,False,0,0,0,0,0,5,5,1
3259,7135_03,0,False,1,3,False,0,0,0,0,0,5,5,1
3260,7135_04,0,True,2,1,False,0,0,0,0,0,6,4,1
3261,7136_01,0,True,0,0,False,0,0,0,0,0,6,4,0
3262,7138_01,2,False,2,1,False,0,0,0,0,0,5,5,1
3263,7139_01,1,False,2,3,False,0,0,0,0,0,2,0,0
3264,7141_01,0,False,1,1,False,0,0,0,0,0,5,5,0
3265,7145_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3266,7146_01,0,False,2,0,False,0,0,0,0,0,5,5,0
3267,7147_01,1,True,0,1,False,0,0,0,0,0,2,0,1
3268,7150_01,0,False,2,2,False,0,0,0,0,0,4,1,0
3269,7150_02,0,True,2,1,False,0,0,0,0,0,6,4,0
3270,7153_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3271,7154_01,0,False,2,2,False,0,0,0,0,0,5,5,0
3272,7158_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3273,7163_01,1,True,2,2,False,0,0,0,0,0,2,0,0
3274,7163_02,1,True,0,0,False,0,0,0,0,0,2,0,0
3275,7163_03,1,False,0,1,False,0,0,0,0,0,2,0,0
3276,7164_01,0,False,1,1,False,0,0,0,0,0,6,4,0
3277,7169_01,0,True,2,2,False,0,0,0,0,0,6,4,1
3278,7172_01,2,False,2,1,False,0,0,0,0,0,4,1,1
3279,7172_02,2,False,2,3,False,0,0,0,0,0,4,1,1
3280,7174_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3281,7178_01,2,True,2,2,False,0,0,0,0,0,5,5,0
3283,7185_01,1,True,2,2,False,0,0,0,0,0,3,0,0
3284,7195_01,0,True,2,3,False,0,0,0,0,0,6,4,1
3285,7196_01,2,True,0,2,False,0,0,0,0,0,5,5,0
3286,7198_01,0,True,1,1,False,0,0,0,0,0,6,4,0
3287,7201_01,2,False,2,3,False,0,0,0,0,0,5,5,1
3288,7204_01,2,False,0,1,False,0,0,0,0,0,5,5,1
3289,7209_01,1,False,2,2,False,0,0,0,0,0,4,1,1
3290,7209_02,1,False,2,1,False,0,0,0,0,0,4,1,1
3291,7211_01,2,False,2,1,False,0,0,0,0,0,4,1,1
3292,7212_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3293,7213_01,0,True,1,1,False,0,0,0,0,0,6,4,0
3294,7220_01,1,False,2,2,False,0,0,0,0,0,1,1,1
3295,7222_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3296,7223_01,2,True,2,1,False,0,0,0,0,0,5,5,1
3297,7228_01,0,True,2,1,False,0,0,0,0,0,6,4,1
3298,7231_01,0,False,2,2,False,0,0,0,0,0,5,5,0
3299,7237_01,0,False,0,1,False,0,0,0,0,0,6,4,1
3300,7239_01,0,True,2,1,False,0,0,0,0,0,6,4,0
3301,7241_01,1,True,2,0,False,0,0,0,0,0,0,0,1
3302,7241_02,1,False,2,1,False,0,0,0,0,0,0,0,1
3303,7243_01,0,True,2,0,False,0,0,0,0,0,6,4,1
3304,7243_02,0,True,2,0,False,0,0,0,0,0,6,4,1
3305,7243_03,0,True,2,0,False,0,0,0,0,0,6,4,1
3306,7243_04,0,False,0,1,False,0,0,0,0,0,5,5,1
3307,7243_05,0,True,1,0,False,0,0,0,0,0,6,4,1
3308,7244_01,0,True,1,1,False,0,0,0,0,0,6,4,1
3309,7245_01,2,False,2,2,False,0,0,0,0,0,5,5,1
3310,7248_01,2,False,0,1,False,0,0,0,0,0,5,5,0
3311,7248_02,2,True,2,1,False,0,0,0,0,0,5,5,0
3312,7251_01,0,True,1,1,False,0,0,0,0,0,6,4,0
3313,7254_01,0,False,2,2,False,0,0,0,0,0,4,1,1
3314,7262_01,2,False,2,2,False,0,0,0,0,0,5,5,0
3315,7263_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3316,7264_01,0,False,2,3,False,0,0,0,0,0,5,5,1
3318,7266_01,0,False,2,1,False,0,0,0,0,0,6,4,1
3319,7266_02,0,True,2,2,False,0,0,0,0,0,6,4,1
3320,7266_03,0,False,2,0,False,0,0,0,0,0,6,4,1
3321,7269_01,0,False,1,3,False,0,0,0,0,0,5,5,0
3322,7269_02,0,True,2,2,False,0,0,0,0,0,6,4,0
3323,7272_01,0,True,1,1,False,0,0,0,0,0,6,4,0
3324,7275_01,0,False,1,3,False,0,0,0,0,0,5,5,1
3325,7281_01,1,False,2,2,False,0,0,0,0,0,2,0,1
3326,7282_01,0,True,1,1,False,0,0,0,0,0,6,4,0
3327,7286_01,2,False,2,3,False,0,0,0,0,0,3,0,0
3328,7287_01,1,True,2,1,False,0,0,0,0,0,1,1,1
3329,7288_01,0,False,2,2,False,0,0,0,0,0,5,5,1
3330,7291_01,0,True,2,1,False,0,0,0,0,0,6,4,1
3331,7293_01,0,False,2,3,False,0,0,0,0,0,4,1,0
3332,7294_01,0,False,2,1,False,0,0,0,0,0,6,4,1
3333,7295_01,0,False,2,1,False,0,0,0,0,0,4,1,0
3334,7295_02,0,False,2,2,False,0,0,0,0,0,4,1,0
3335,7299_01,0,False,2,3,False,0,0,0,0,0,5,5,1
3336,7308_01,1,True,2,2,False,0,0,0,0,0,2,0,1
3337,7312_01,2,False,2,2,False,0,0,0,0,0,3,0,0
3338,7315_01,0,True,2,1,False,0,0,0,0,0,6,4,0
3339,7316_01,0,False,1,2,False,0,0,0,0,0,5,5,0
3340,7317_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3341,7318_01,2,False,1,1,False,0,0,0,0,0,5,5,1
3342,7319_01,0,False,1,0,False,0,0,0,0,0,6,4,0
3343,7319_02,0,False,1,0,False,0,0,0,0,0,6,4,0
3344,7319_03,0,False,2,1,False,0,0,0,0,0,5,5,0
3345,7325_01,0,False,2,1,False,0,0,0,0,0,4,1,0
3346,7329_01,1,False,2,1,False,0,0,0,0,0,4,1,0
3347,7329_02,1,False,2,2,True,0,0,0,0,0,4,1,0
3348,7329_03,1,False,0,3,False,0,0,0,0,0,4,1,0
3349,7333_01,0,False,2,1,False,0,0,0,0,0,4,1,1
3350,7335_01,0,True,1,2,False,0,0,0,0,0,6,4,0
3351,7345_01,2,False,2,1,False,0,0,0,0,0,5,5,0
3352,7348_01,2,False,2,1,False,0,0,0,0,0,5,5,1
3353,7348_02,2,True,0,0,False,0,0,0,0,0,5,5,1
3354,7348_03,2,False,2,0,False,0,0,0,0,0,5,5,1
3355,7349_01,0,False,2,2,False,0,0,0,0,0,6,4,0
3356,7352_01,0,False,1,1,False,0,0,0,0,0,5,5,1
3357,7354_01,1,True,2,0,False,0,0,0,0,0,1,0,0
3358,7354_02,1,False,2,0,False,0,0,0,0,0,1,0,0
3359,7354_03,1,True,2,1,False,0,0,0,0,0,1,0,0
3360,7354_04,1,False,2,3,False,0,0,0,0,0,1,0,0
3361,7354_05,1,True,1,1,False,0,0,0,0,0,1,0,0
3362,7354_06,1,False,2,2,False,0,0,0,0,0,1,0,0
3363,7355_01,2,False,2,1,False,0,0,0,0,0,4,1,1
3364,7357_01,0,True,0,1,False,0,0,0,0,0,6,4,1
3365,7362_01,0,False,2,2,False,0,0,0,0,0,6,4,1
3366,7363_01,0,True,2,4,False,0,0,0,0,0,6,4,0
3367,7364_01,0,False,2,2,False,0,0,0,0,0,6,4,1
3369,7369_01,2,False,2,1,False,0,0,0,0,0,5,5,0
3370,7373_01,1,True,2,1,False,0,0,0,0,0,1,1,1
3371,7373_02,1,True,2,2,False,0,0,0,0,0,1,1,1
3372,7375_01,0,False,2,1,False,0,0,0,0,0,4,1,1
3373,7378_01,0,False,2,2,False,0,0,0,0,0,5,5,0
3374,7380_01,1,False,2,1,False,0,0,0,0,0,1,1,1
3375,7380_02,1,True,2,0,False,0,0,0,0,0,1,1,1
3376,7380_03,1,False,2,2,False,0,0,0,0,0,1,1,1
3377,7380_04,1,False,2,0,False,0,0,0,0,0,1,1,1
3378,7381_01,0,True,1,0,False,0,0,0,0,0,6,4,0
3379,7382_01,0,True,1,2,False,0,0,0,0,0,6,4,1
3380,7383_01,0,True,0,1,False,0,0,0,0,0,6,4,0
3381,7383_02,0,False,2,2,False,0,0,0,0,0,5,5,0
3382,7384_01,0,False,2,1,False,0,0,0,0,0,4,1,1
3383,7386_01,0,True,2,2,False,0,0,0,0,0,6,4,0
3384,7389_01,2,True,2,1,False,0,0,0,0,0,5,5,0
3385,7397_01,1,False,2,2,False,0,0,0,0,0,1,0,0
3386,7400_01,0,False,1,2,False,0,0,0,0,0,5,5,0
3387,7404_01,0,True,2,1,False,0,0,0,0,0,6,4,1
3388,7407_01,2,False,2,1,False,0,0,0,0,0,4,1,0
3390,7409_02,0,False,2,2,False,0,0,0,0,0,5,5,1
3391,7412_01,1,True,0,2,False,0,0,0,0,0,2,1,1
3392,7413_01,0,True,2,0,False,0,0,0,0,0,6,4,0
3393,7413_02,0,True,2,0,False,0,0,0,0,0,6,4,0
3394,7414_01,2,False,0,0,False,0,0,0,0,0,3,0,1
3395,7415_01,0,False,2,3,False,0,0,0,0,0,6,4,1
3396,7417_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3397,7417_02,0,False,2,1,False,0,0,0,0,0,6,4,1
3398,7420_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3399,7421_01,0,True,1,0,False,0,0,0,0,0,6,4,0
3400,7421_02,0,False,1,1,False,0,0,0,0,0,5,5,0
3401,7423_01,2,False,2,0,False,0,0,0,0,0,5,5,0
3402,7423_02,2,True,0,1,False,0,0,0,0,0,5,5,0
3403,7424_01,0,False,2,1,False,0,0,0,0,0,6,4,0
3404,7426_01,1,True,2,1,False,0,0,0,0,0,2,1,1
3405,7426_02,1,True,2,1,False,0,0,0,0,0,2,1,1
3406,7426_03,1,True,0,1,False,0,0,0,0,0,2,1,1
3407,7433_01,0,True,1,2,False,0,0,0,0,0,6,4,0
3408,7434_01,0,False,2,1,False,0,0,0,0,0,4,1,0
3409,7439_01,1,False,2,3,False,0,0,0,0,0,1,1,1
3410,7439_02,1,True,0,1,False,0,0,0,0,0,1,1,1
3412,7441_01,1,True,2,1,False,0,0,0,0,0,1,0,0
3413,7443_01,0,True,1,1,False,0,0,0,0,0,6,4,1
3414,7451_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3415,7454_01,0,False,1,2,False,0,0,0,0,0,6,4,1
3417,7465_01,0,False,2,1,False,0,0,0,0,0,4,1,1
3418,7466_01,2,False,2,1,False,0,0,0,0,0,5,5,1
3419,7467_01,1,False,2,2,False,0,0,0,0,0,4,1,0
3420,7468_01,1,False,2,1,False,0,0,0,0,0,4,1,1
3422,7470_01,0,True,2,0,False,0,0,0,0,0,6,4,1
3423,7471_01,0,True,2,0,False,0,0,0,0,0,6,4,0
3424,7471_02,0,False,2,1,False,0,0,0,0,0,6,4,0
3425,7473_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3426,7473_02,0,False,0,1,False,0,0,0,0,0,5,5,1
3427,7474_01,0,True,2,3,False,0,0,0,0,0,6,4,1
3428,7476_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3429,7480_01,0,False,0,1,False,0,0,0,0,0,5,5,1
3430,7482_01,2,True,2,1,False,0,0,0,0,0,5,5,0
3431,7482_02,0,False,2,1,False,0,0,0,0,0,5,5,0
3432,7489_01,0,False,2,0,False,0,0,0,0,0,6,4,0
3433,7489_02,0,False,2,1,False,0,0,0,0,0,5,5,0
3434,7489_03,0,False,2,1,False,0,0,0,0,0,6,4,0
3435,7491_01,0,True,2,0,False,0,0,0,0,0,6,4,0
3436,7493_01,0,False,1,1,False,0,0,0,0,0,5,5,0
3437,7497_01,0,True,2,1,False,0,0,0,0,0,6,4,1
3438,7511_01,0,False,2,1,False,0,0,0,0,0,6,4,0
3439,7516_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3440,7519_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3441,7526_01,1,True,2,1,False,0,0,0,0,0,3,0,1
3442,7528_01,0,True,2,3,False,0,0,0,0,0,6,4,1
3443,7528_02,0,True,0,0,False,0,0,0,0,0,6,4,1
3444,7528_03,0,False,2,1,False,0,0,0,0,0,5,5,1
3445,7528_04,0,True,0,1,False,0,0,0,0,0,6,4,1
3446,7530_01,1,True,0,2,False,0,0,0,0,0,1,1,1
3447,7530_02,1,False,0,2,False,0,0,0,0,0,1,1,1
3448,7530_03,1,False,2,2,False,0,0,0,0,0,1,1,1
3449,7530_04,1,False,0,2,False,0,0,0,0,0,1,1,1
3450,7532_01,0,True,0,1,False,0,0,0,0,0,6,4,1
3451,7537_01,0,True,0,1,False,0,0,0,0,0,6,4,1
3452,7539_01,1,True,2,2,False,0,0,0,0,0,2,0,0
3453,7539_02,1,False,2,2,False,0,0,0,0,0,2,0,0
3454,7540_01,0,False,2,3,False,0,0,0,0,0,5,5,0
3455,7541_01,2,True,2,1,False,0,0,0,0,0,5,5,1
3456,7541_02,0,True,2,0,False,0,0,0,0,0,5,5,1
3457,7541_03,2,True,2,2,False,0,0,0,0,0,4,1,1
3458,7546_01,1,True,0,2,True,0,0,0,0,0,2,0,0
3459,7547_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3460,7548_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3461,7551_01,0,False,1,2,False,0,0,0,0,0,5,5,1
3462,7554_01,0,True,2,1,False,0,0,0,0,0,6,4,1
3463,7555_01,0,False,0,1,False,0,0,0,0,0,4,1,0
3464,7556_01,1,True,2,2,False,0,0,0,0,0,2,1,1
3465,7556_02,0,True,0,2,False,0,0,0,0,0,2,1,1
3467,7556_04,1,True,0,2,False,0,0,0,0,0,2,1,1
3468,7557_01,2,False,2,1,False,0,0,0,0,0,5,5,0
3469,7557_02,2,True,2,0,False,0,0,0,0,0,5,5,0
3470,7557_03,2,True,2,2,False,0,0,0,0,0,5,5,0
3471,7558_01,2,False,2,1,True,0,0,0,0,0,4,1,0
3472,7558_02,2,True,0,0,False,0,0,0,0,0,5,5,0
3473,7562_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3474,7564_01,2,False,2,1,False,0,0,0,0,0,5,5,1
3475,7566_01,1,False,2,1,False,0,0,0,0,0,3,0,0
3476,7570_01,1,False,2,1,False,0,0,0,0,0,1,0,0
3477,7570_02,1,False,2,1,False,0,1,0,0,0,1,0,0
3478,7571_01,2,False,2,1,False,0,0,0,0,0,3,0,0
3479,7575_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3480,7581_01,1,False,2,3,False,0,0,0,0,0,4,1,1
3481,7582_01,0,True,2,0,False,0,0,0,0,0,6,4,0
3482,7582_02,0,False,2,0,False,0,0,0,0,0,6,4,0
3483,7582_03,0,False,2,0,False,0,0,0,0,0,6,4,0
3484,7582_04,0,False,2,1,False,0,0,0,0,0,5,5,0
3485,7582_05,0,True,2,0,False,0,0,0,0,0,6,4,0
3486,7587_01,0,False,2,2,False,0,0,0,0,0,5,5,0
3487,7589_01,0,True,1,1,False,0,0,0,0,0,6,4,0
3488,7590_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3489,7591_01,0,False,2,1,False,0,0,0,0,0,4,1,0
3490,7591_02,0,False,2,1,False,0,0,0,0,0,5,5,0
3491,7593_01,1,True,0,2,False,0,0,0,0,0,0,0,0
3492,7597_01,0,True,2,0,False,0,0,0,0,0,6,4,0
3493,7597_02,0,True,1,0,False,0,0,0,0,0,6,4,0
3494,7597_03,0,False,2,0,False,0,0,0,0,0,5,5,0
3495,7597_04,0,True,2,1,False,0,0,0,0,0,6,4,0
3496,7597_05,0,False,1,0,False,0,0,0,0,0,5,5,0
3497,7597_06,0,False,2,0,False,0,0,0,0,0,6,4,0
3498,7597_07,0,False,2,1,False,0,0,0,0,0,5,5,0
3499,7600_01,1,True,0,1,False,0,0,0,0,0,0,0,1
3500,7600_02,1,False,2,1,True,0,0,0,0,0,0,0,1
3501,7602_01,1,True,0,1,False,0,0,0,0,0,4,1,1
3502,7603_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3503,7607_01,0,False,2,3,False,0,0,0,0,0,5,5,0
3504,7610_01,0,False,0,0,False,0,0,0,0,0,6,4,1
3505,7610_02,0,False,2,0,False,0,0,0,0,0,5,5,1
3506,7611_01,2,False,2,1,False,0,0,0,0,0,5,5,0
3507,7611_02,2,False,1,3,False,0,0,0,0,0,5,5,0
3508,7612_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3509,7612_02,0,True,2,2,False,0,0,0,0,0,6,4,1
3510,7613_01,1,True,2,1,False,0,0,0,0,0,1,0,0
3511,7615_01,0,False,2,1,False,0,0,0,0,0,6,4,0
3512,7617_01,2,False,2,1,False,0,0,0,0,0,5,5,0
3513,7619_01,0,True,2,0,False,0,0,0,0,0,6,4,1
3514,7629_01,0,False,2,1,False,0,0,0,0,0,6,4,1
3515,7629_02,0,False,1,3,False,0,0,0,0,0,5,5,1
3516,7629_03,0,False,0,0,False,0,0,0,0,0,6,4,1
3517,7636_01,0,False,2,0,False,0,0,0,0,0,4,1,0
3518,7637_01,2,False,2,0,False,0,0,0,0,0,5,5,1
3519,7637_02,2,False,2,0,False,0,0,0,0,0,5,5,1
3520,7637_03,2,False,2,0,False,0,0,0,0,0,5,5,1
3521,7638_01,0,True,2,1,False,0,0,0,0,0,6,4,0
3522,7642_01,2,True,2,1,False,0,0,0,0,0,5,5,0
3523,7645_01,1,True,0,2,False,0,0,0,0,0,1,1,1
3524,7648_01,2,False,0,1,False,0,0,0,0,0,5,5,0
3525,7651_01,2,True,2,1,False,0,0,0,0,0,5,5,0
3526,7653_01,0,False,2,2,False,0,0,0,0,0,6,4,1
3527,7654_01,1,True,2,2,False,0,0,0,0,0,2,0,0
3528,7655_01,0,False,2,0,False,0,0,0,0,0,5,5,1
3529,7657_01,0,False,1,1,False,0,0,0,0,0,5,5,1
3530,7658_01,0,False,2,3,False,0,0,0,0,0,1,1,1
3531,7659_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3532,7662_01,2,True,2,1,False,0,0,0,0,0,5,5,0
3533,7663_01,0,True,0,0,False,0,0,0,0,0,6,4,1
3534,7664_01,0,False,1,1,False,0,0,0,0,0,6,4,0
3535,7668_01,0,False,2,2,False,0,0,0,0,0,5,5,0
3536,7672_01,1,False,2,2,False,0,0,0,0,0,2,0,0
3537,7673_01,0,False,1,1,False,0,0,0,0,0,5,5,0
3538,7674_01,0,False,2,0,False,0,0,0,0,0,5,5,0
3539,7675_01,2,False,2,2,False,0,0,0,0,0,5,5,0
3540,7681_01,2,True,2,2,False,0,0,0,0,0,4,1,1
3541,7685_01,0,True,2,2,False,0,0,0,0,0,6,4,1
3542,7686_01,0,True,0,1,False,0,0,0,0,0,6,4,1
3543,7695_01,0,False,2,0,False,0,0,0,0,0,5,5,0
3544,7701_01,2,False,2,0,False,0,0,0,0,0,5,5,1
3545,7704_01,0,False,0,1,False,0,0,0,0,0,5,5,1
3546,7706_01,1,False,2,3,False,0,0,0,0,0,2,1,1
3547,7718_01,1,True,2,1,False,0,0,0,0,0,1,1,1
3548,7722_01,0,False,2,0,False,0,0,0,0,0,5,5,0
3549,7725_01,1,True,2,2,False,0,0,0,0,0,3,0,0
3550,7726_01,0,True,2,0,False,0,0,0,0,0,6,4,0
3551,7730_01,0,False,1,1,False,0,0,0,0,0,5,5,1
3553,7733_01,2,False,2,2,False,0,0,0,0,0,5,5,1
3554,7734_01,0,False,0,1,False,0,0,0,0,0,5,5,0
3555,7735_01,2,False,2,1,False,0,0,0,0,0,5,5,1
3556,7737_01,0,True,2,1,False,0,0,0,0,0,6,4,0
3557,7740_01,0,False,1,0,False,0,0,0,0,0,5,5,0
3558,7740_02,0,False,2,0,False,0,0,0,0,0,6,4,0
3559,7745_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3560,7750_01,0,False,0,1,False,0,0,0,0,0,5,5,1
3561,7756_01,0,False,2,2,False,0,0,0,0,0,5,5,1
3562,7758_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3563,7759_01,0,False,2,2,False,0,0,0,0,0,5,5,1
3564,7762_01,0,False,2,1,False,0,0,0,0,0,4,1,1
3565,7765_01,0,True,2,0,False,0,0,0,0,0,6,4,1
3566,7765_02,0,True,2,1,False,0,0,0,0,0,6,4,1
3567,7765_03,0,True,2,1,False,0,0,0,0,0,6,4,1
3568,7766_01,0,False,2,3,False,0,0,0,0,0,6,4,1
3569,7772_01,0,True,2,1,False,0,0,0,0,0,6,4,0
3570,7779_01,1,False,0,2,False,0,0,0,0,0,0,0,1
3571,7781_01,0,False,1,1,False,0,0,0,0,0,6,4,1
3572,7792_01,1,True,0,1,False,0,0,0,0,0,1,1,1
3573,7792_02,1,True,2,1,False,0,0,0,0,0,1,1,1
3574,7792_03,1,True,0,2,False,0,0,0,0,0,1,1,1
3575,7792_04,1,False,2,3,False,0,0,0,0,0,1,1,1
3576,7792_05,1,True,0,1,False,0,0,0,0,0,1,1,1
3577,7794_01,2,False,2,2,False,0,0,0,0,0,4,1,1
3578,7795_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3579,7795_02,0,False,2,1,False,0,0,0,0,0,4,1,0
3580,7796_01,0,False,2,2,False,0,0,0,0,0,6,4,0
3581,7798_01,0,False,2,1,False,0,0,0,0,0,4,1,0
3582,7798_02,0,False,0,1,False,0,0,0,0,0,5,5,0
3583,7799_01,0,False,2,1,False,0,0,0,0,0,6,4,1
3585,7807_01,0,True,1,1,False,0,0,0,0,0,6,4,0
3586,7811_01,2,True,2,2,False,0,0,0,0,0,4,1,1
3587,7814_01,0,False,2,1,False,0,0,0,0,0,5,5,0
3588,7817_01,0,False,2,2,False,0,0,0,0,0,5,5,1
3589,7819_01,0,True,2,1,False,0,0,0,0,0,6,4,1
3590,7822_01,1,False,2,1,False,0,0,0,0,0,2,0,0
3591,7823_01,0,True,0,1,False,0,0,0,0,0,6,4,1
3592,7825_01,2,False,2,1,False,0,0,0,0,0,5,6,0
3593,7825_02,2,False,2,1,False,0,0,0,0,0,5,6,0
3594,7825_03,2,False,0,1,False,0,0,0,0,0,5,6,0
3595,7826_01,1,True,0,1,False,0,0,0,0,0,1,1,1
3596,7827_01,1,True,2,3,False,0,0,0,0,0,1,1,1
3597,7836_01,0,False,1,2,False,0,0,0,0,0,5,5,1
3598,7838_01,1,True,2,1,False,0,0,0,0,0,2,1,1
3599,7844_01,1,False,2,2,True,0,0,0,0,0,1,0,0
3600,7846_01,1,False,2,3,False,0,0,0,0,0,1,1,1
3601,7846_02,1,True,0,1,False,0,0,0,0,0,1,1,1
3602,7854_01,0,False,0,1,False,0,0,0,0,0,6,4,0
3603,7855_01,0,False,2,1,False,0,0,0,0,0,4,1,1
3604,7857_01,0,True,1,1,False,0,0,0,0,0,6,4,0
3605,7860_01,0,False,2,1,False,0,0,0,0,0,4,1,0
3606,7862_01,0,True,2,0,False,0,0,0,0,0,6,4,0
3607,7867_01,0,False,2,2,False,0,0,0,0,0,5,6,0
3608,7869_01,0,False,2,2,False,0,0,0,0,0,5,6,0
3609,7874_01,0,False,2,1,False,0,0,0,0,0,5,6,0
3610,7874_02,0,False,0,1,False,0,0,0,0,0,4,1,0
3611,7876_01,2,False,2,1,False,0,0,0,0,0,4,1,0
3612,7880_01,1,True,2,1,False,0,0,0,0,0,0,0,0
3613,7880_02,1,False,0,1,False,0,0,0,0,0,0,0,0
3614,7887_01,0,True,2,1,False,0,0,0,0,0,6,4,0
3615,7893_01,1,True,2,1,False,0,0,0,0,0,2,1,1
3616,7893_02,1,True,0,3,False,0,0,0,0,0,2,1,1
3617,7893_03,1,True,0,2,False,0,0,0,0,0,2,1,1
3618,7893_04,1,True,0,1,False,0,0,0,0,0,2,1,1
3619,7893_05,1,True,2,2,False,0,0,0,0,0,2,1,1
3620,7896_01,0,False,2,1,False,0,0,0,0,0,5,5,1
3621,7898_01,0,False,2,1,False,0,0,0,0,0,5,6,0
3622,7900_01,0,False,0,2,False,0,0,0,0,0,5,5,1
3623,7906_01,0,False,2,0,False,0,0,0,0,0,6,4,1
3624,7909_01,0,False,2,2,False,0,0,0,0,0,5,5,1
3625,7909_02,0,False,2,1,False,0,0,0,0,0,4,1,1
3626,7911_01,0,True,2,1,False,0,0,0,0,0,6,4,1
3627,7912_01,0,False,2,1,False,0,0,0,0,0,4,1,0
3628,7915_01,2,True,2,1,False,0,0,0,0,0,4,1,1
3630,7915_03,2,True,2,1,False,0,0,0,0,0,4,1,1
3631,7917_01,0,True,2,0,False,0,0,0,0,0,6,4,0
